Sentiment,Review
1,Delicious food. I usually get the chicken  tikka masala with plain naan. Clean and casual. Small  quaint place to eat. Friendly staff. Good service.
0,"I don't know if it is the quality of the gel polish brands they're using, but I've been getting gel done on my nails for well over 5 years and I've never had a worse experience. The application was sloppy, the blue gel never set right (felt like silicone rather than the usual hard finish). It chipped and peeled the very first day - that's never happened to me before.\n\nI returned the next day and they reapplied with a different brand, this time the pink took two days to chip up. I genuinely felt bad because the nail tech tried so hard, but they clearly have some subpar products."
0,"This is not a zoo. This place had one or two interesting exhibits, but it was mostly goats and peacocks. There was a fish exhibit in the back where the number of dead fish significantly outweighed the number of living fish. I would definitely NOT recommend this \""park\"" to anyone- and their website is very misleading."
1,"I had been going to LA Fitness for a couple years. I also coach high school sports and run some of the training, so I thought I had a good grasp on fitness. The problem was that at LA Fitness I was temped to do only the things I wanted to do... basketball, elliptical machine, and a few other things that I felt good about, but honestly I had almost no results. \n\nMy friend suggested North Scottsdale Crossfit. The diversity of the exercises and how quick the workouts were really appealed to me. \n\nKevin, the instructor, introduced me to the correct form and encourages intensity but  nothing crazy. After you get going there is a fun environment of encouragement and competition, mainly with yourself to beat your previous marks. \n\nFor those who already know about Crossfit, you will find an authentic Crossfit experience, not a cardio-class that occasionally incorporates the Crossfit approach.  \n\nI highly recommend North Scottsdale Crossift."
1,"Been here a few times and I have to day something. Such care is put into the dishes that's it's hard to ignore. One could say that a pancake is easy to perfect, but that's not true. When a restaurant pays attention to perfect execution of a simple dish, that deserves recognition.\n\nI've eaten several dishes here and most recently had the chilequile. I've never been disappointed with the food or the warmth of the staff. Kudos for bringing such a great little eatery to my downtown neighborhood."
1,"Great hotel with excellent staff. Clean, easy to locate, great location, comfortable bed, nice shower and adequate pool.\nNegative: there are no drawers in the room. Literally, no drawers. There are some shelves in the bathroom, but there is not a single drawer in the whole room. \nWe had a 3 month old infant when we stayed here for 4 days and the drawers would have helped. However, not a huge issue.\nI read some reviews that were annoyed with the air conditioner. I am a REALLY light sleeper and I had no issues with the air conditioner. \nAlso, rooms on the west side are nicer because you get a sunset view of Tempe Town Lake."
0,"As someone who manages a bar, I generally keep an open mind going into a new place. That was quickly closed when the owner of the bar came absolutely unglued, using obscene language and profanities towards our group. After her tirade of foul language and threatening gestures she then told us to leave or she'd have us arrested. Mind you this is the woman who was threatening physical violence against us not 10 minutes before. If you'd like to be treated as a CUSTOMER, and not a whipping pole, I'd suggest ANY other bar. If you'd like to be treated like absolute garbage by a raging alcoholic, head on in.  The bar tenders were ok, but clearly not fast paced enough to handle our group of 12."
0,"Wow, what a bad experience.   We ate here back in July and loved it.   This time it was totally different.   Flies filled the restaurant, the taco meat was fatty and the salads were wilted.   Luckily the manager, Daniel, dropped the bill, but they need to make some changes."
0,My husband and a few of his close friends tried this place for lunch one day and had a great lunch! He was so pleased with his experience he wanted to take me there for dinner. We started with calamari which was so greasy we could hardly eat it. The pieces were literally dripping with grease. \nFor main course I ordered the special of the day which was seared ahi tuna. It was charred and totally cooked thru. It was more like a tough steak than a piece of fish. I sent it back and ordered the salmon instead. The salmon was burned as well and so salty it was inedible. \nNeedless to say we left and had to eat elsewhere. \nThe bright light is the service. Friendly and attentive! The staff made an awful dining experience somewhat tolerable. \nNeedless to say I won't be dining again here unless things really change in the kitchen!
1,"Nice to hear a GOOD tale about a business...Month back I bought a fruitless Plum tree at Star Nursery...It croaked in just a few days...Went back and showed them pixs and whithout a hassle they said to come back and they would exchange it for a different tree that might do better in our back yard...Jim was the mgr. and today he brought out two trees from the back of their lot to show me...Above and beyond...That is why I shop at STAR Nursery...You should , too...If you hit the Ann Rd store, thank Jim once again for me...OK?"
1,"Went here on Saturday night, 9:00pm, 11/16/13.  As I was in-town on business, I was alone.  There was plenty of parking for my double-cab, 8' bed, full sized truck.  Walked right in and had a table in 3 minutes.  Ambience is slightly upscale.  The men were dressed like you'd expect in the main dining room of a cruise ship.  The waitresses looked matronly, primarily because of their matronly uniform.  I guess the costume is some sort of a maid's uniform, which included a white cap.  I did not laugh to myself because they, and the rest of the establishment was indeed fairly classy.  No teenagers worked here. \n\n I had a salad, med-rare prime rib, creamed corn, spinach, and  Yorkshire pudding.  Yorkshire pudding is a special bread that you dip your remaining au-juice and other juices off your plate with.  The salad came with a house dressing that seemed to be a mixture of catalina/tomato and french.   The dressing was light and not very thick at all.  The waiter did NOT ask me what kind of dressing I want, so that might be all there was.  but it was sooooo good!  The dinner also  came with sourdough bread and butter.  Don't let the name \""creamed corn\"" turn you off.  It's not the stuff you pour out of a can at home.  It really is very good.  Although the prim rib itself is very, very good, it really is no better than places such as The Outback and Texas Roadhouse.  So go for the ambience, or spinach, creamed corn.  If not, go somewhere cheaper.   \n\nBecause of the ambience, creamed corn and spinach, I will be back!  (For sure.)"
1,Best car wash in town they actually wash your car by hand quick and easy very very Clean but wait they also wax car too customer service is very nice my car was so dirty now it's very clean are usually wash my car once a month but I will be returning here-because of the quality work they do also there's a nice lounge thank you can sit and wait for your car and they have a big glass window for you can watch your car being wash
0,"Wow. This place really angers me. First of all, they screw up my order every time. Blended Cinnamon Chai Latte. Either they forget the cinnamon or forget to blend it. EVERY TIME. The last time I was in there the owner gave me a dirty look and I have no idea why! I'm always polite especially to people handling my food or drink. Dare I say because I'm of an ethnic minority. Maybe I'm going too far, but I have no clue why that woman gives me the look of death every time I come in. I go in today and ask for a gift card.. They're out. Really? IT'S FRIGGGIN CHRISTMAS. Fine, you're out. Will you restock? Yes, after Christmas. Wow. I really just dislike this place so much and going back today made me realize why I stopped in the first place. I've ordered tea from this place multiple times and they all taste the same. Do they think I'm an idiot? I have these flavors of tea from THEIR shop at  home and some how my tangerine green tea tastes just like the black tea when I have them make it. UGH. Never again."
0,"Wow where to start...\nIf you decide to give this place a try based on their \""good\"" ratings and reviews you're better off looking elsewhere.\nMe and my girlfriend were looking for ordinary tacos and when we noticed the awesome ratings and good reviews this place had achieved, we thought it would be at least decent.\nWhen we got there and ordered our drinks, I ordered the horchata because according to people on Yelp, they had the best one could taste.\nAs soon as I got mine, I noticed it had some kind of canned fruit on top, if had some sort of strawberry syrup and to top it off, it had a brownish color instead of the usual white.\nWhen I tried it, it was so sweet that one sip is all I could take before I decided to tell the waiter to take it back because I was not going to pay for that.\nMy girlfriend's Jamaica also had a purple color to it and she told me it tasted like grape Kool-aid.\nWhen we were attempting to order food, all I wanted from the start was a few simple tacos...\nTheir tacos were $2.97 each!!!  That is absolute madness!!!\nFor the size of the tortilla and the quality of the taco, the MOST those could have been worth anywhere else was $1.25.\nWhen everything was going bad and our night had been ruined, me and my girlfriend started looking around and we noticed that only white people were eating there.\nThen everything made sense; white people don't know REAL mexican food, so they assume this crap quality was the \""best they had ever tasted\"" and thus very good review on yelp came from white people.\nIf you know what real mexican food tastes like and are looking for just simple tacos, DO NOT GO TO THIS UTTERLY AMERICANIZED MEXICAN JOINT!!!!\nYou will be sorely disappointed.\nANY cheap taco stand in Mexico can beat the taste of these so called \""street tacos\"" AND FOR A THIRD OF THE PRICE!!!\nIf I could I would give this place 0 stars."
1,"Hibachi is normally related to Japanese name. however, I notice all the Asian worker speak Northern CHINESE. \n\nThe place is very  clean - as expected - it is a new.\n\nthe food: good selection, good salad bar, very reasonable price, fresh. it taste approximately equal to other Asian buffet. All good."
1,"What a welcome addition to the neighborhood full of yummy food choices!  There are so many options, each burger is as original as you!   If you are up to the challenge, may I suggest their 20oz burger!   With a mountain of fresh toppings, each bite is a new experience!  If you finish it and the fries......you become a legend on their wall of fame.  Over 50 ingredients to create the perfect shake, you just can't go wrong here!    Bring an appetite and perhaps a bib, you won't be disappointed!"
1,"Wow what a hidden gem this place is!!! Stopped in with my mom and sister. I ordered a bean tostada, pastor street taco and some chips and salsa. Everything tasted fresh and amazing. Beans were creamy, salsa was a fresh pico de gallo, chips were crispy, and the pastor was succulent and a little hint of spice. My mom ordered the steak fajitas and they were well worth the wait. The meat was tender and flavorful and the onions and peppers were caramelized and perfectly seasoned. The rice had such a great texture and hint of flavor that I loved. My sister had a veggie street taco which I had a bite of and it was surprisingly good. It was beans, peppers, onions, potatoes and avocado. The only negative was the ladies bathroom was in disrepair and a little dirty. However the food and quick service was outstanding. I will definitely be back."
0,"Sigh...I was really excited to have found another Shanghai style restaurant, but I was deeply disappointed. Food was terrible. Panda Express tasted better than this. I can't believe the owners had the courage to get in the restaurant business with skills this poor. I can't recommend. Don't waste your money here."
0,The office staff is rude and unprofessional.\n\nI will be taking my kids elsewhere.
1,I'm from Chicago and I felt like I'd stepped into a place back home. The lentil soup was delicious. Nicest people too and inside was well maintained.
1,Anyone know why they shut down?  I'm totally bummed!
0,Not very good service. Orders came out wrong. Waited a long time for a glass for my beer.  Waited too long for ketchup. Mistakes on check.
1,Fresh ingredients as far as produce is a must (I don't eat beef or pork) so this joint nailed it for quality greens and spices. Wines were a tad pricy but quality nonetheless.
1,"Surprisingly good. I had my doubts since it seemed overpriced from a glance at the menu, but it was quite good. I had their chicken francese, which is nothing like the typical francese sauce one might expect (creamy, with artichoke hearts and mushrooms). My boyfriend had the lasagna and enjoyed that as well. The atmosphere is very nice and the service is fairly good. They are especially attentive with the water for some reason! We could see parts of the fish tank outside from where we sat in the back...a nice view. Overall, a great experience. Expect to pay $15-$25 for your entree, however."
1,"Years ago, my friend Jen raved about the steamed bagel sandwiches that she'd eaten while attending school in Ohio.  She couldn't contain her excitement about Bagel & Deli coming to Charlotte, and right down the road from her house no less!  I'll admit that I was somewhat dubious about the idea of something tasty coming from Ohio, and the idea of steaming a bagel just seemed strange and inappropriate, like eating chili on spaghetti noodles.  Steamed bread?  I cringed at the thought of the microwave sandwiches I ate in elementary school.  Boy, was I wrong.  Steamed bagels ARE good.  I like them, I like them, Sam I Am.  \n\nIf you're heading to Owens for the first time, prepare yourself for being overwhelmed by the menu options.  You're going to go all deer-in-the-headlights and stuff.  Not only is the printed menu extensive, but there are construction paper signs hanging on a line displaying some of their more creatively titled menu items; hung there to distract you and cause you to inexplicably stare for minutes on end.   There is a seemingly endless list of fantastic sandwiches for you to choose from, or you can create and name your very own bagel sandwich creation.  \n\nI've only had one sub-par experience here but it was during a weird time of day when I'd imagine the third stringers were in the game.  I think that the vast majority of people are like me and enjoy eating at Owens after a long night out with friends, but this is a great place for breakfast or lunch any old day."
1,"While visiting Vegas this week, we were desperate for a good wood-fired style pizza and yelp reviewers helped us out and came through with accurate descriptions and were right-on with quality.  Needless to say, coal-fired pizza is now our new favorite.\n\nInitially we drove from the strip out to S. Rampart to get away from the congestion.  To our dismay, they said they had to clean the ovens (before the dinner rush hour) and we walked out totally disappointed.  Not 30 seconds later, waiter Moe, comes running out and says they can hold off with cleaning after our pizza.  Nowhere else would I have ever experienced someone who really understood and cared enough to do that.  Anyone else would have shrugged their shoulders and said \""oh well\"". \n\nWe ordered the roma tomato, fresh mozarella, and basil pizza.  Any other Margherita type pizzas are scarce with all their ingredients, but not this one.  I couldn't believe how it was made with the eater in mind.  A bite of everything in every bite.  No skimping on their end.  We also ordered the caprese salad for an appetizer and it was outstanding, in flavor, presentation and portion size.  The moz they import from NY is so fresh and tender.  \n\nWe will definitely be back on our next visit to LV. \n\nNow we go back to VA where I have to drive 45 minutes for our second favorite pizza, wood-fired grilled. \n\nThanks Grimaldi's on S Rampart and thanks Yelp reviewers of all the Grimaldi locations for leading us to a great find!\n\nNQ"
1,"This place offers great happy hour discounts and the rolls, as the other reviews state, are fresh, well made and most importantly delicious! I know some people like to go for the 'cheapest' most basic rolls for sushi like spicy tuna/california, but I would highly recommend their specialty rolls (What the Heck is my fav) as they are really creative/unique, and very, very tasty. It's definitely worth stopping by if you are close by if you are a fan of good sushi. Fantastic customer service too!"
1,"Beautiful breakfast this morning! Everything is so fresh and tempting. In the end, I went for the Bircher muesli and was not disappointed. The coffee is of a good standard as well...something I find hard to come by, having lived away from Melbourne for a year now.\nI am planning to go back for lunch at some stage during my Edinburgh visit. The sandwiches looked amazing!"
0,"We thought it was a joke when my Banana Foster French Toast was covered with a film of brown slime coming out from the mouth of the possessed girl from \""Exorcist.\"" After a few stirs, the revolting concoction would coagulate into an amorphous blob metastasizing and multiplying to devour its prey in a science horror film. \n\nPanicky and nauseous, we summoned our young waitress to attend to our distress. \""This is the banana foster sauce. It is not supposed to be syrupy and this is how it's always been made like this,\"" she answered with such composure and disinterest in our seemingly futile concern. \n\nCuriosity dared us to ask how the sauce was made. Returned with the precarious object still on the plate, our waitress proclaimed it was cooked with butter, reduced sugar, triple sac [and cornstarch, alien DNA...].\n\nLightning struck us as we exited the restaurant in trepidation into the scorching 109 degree heat under the Phoenix sun: we were in Tempe, Arizona."
0,"Getting Run Down and Smells!   Have gone to this 131 Main since it opened and have loved it for years.  As with any restaurant, hotel or business, at some point things need to be renovated.   Time to put some of all that money we spent back into the freshening up the restaurant.   It smells and tables, seats and restaurant in general showing its age.   The table we sat at last month was pealing all over the top and was  scratched up.   VERY DARK LIGHTING CAN'T COVER IT UP ANY LONGER!   I was embarrassed as we brought 2 couples who commented on it.    Also, with changes in management we had the worst service (first time we had bad service there in 8 years) we've ever had.   \n\nGet your act together 131 Main!  Don't rest on past success and renovate for the future!!!"
0,"I love and respect Mayor Goodman, but when it comes to a steak, we can all do better. \n\nI only heard one good review, and it was from this guy named David Sadjak, who lives by the motto; \""A free meal always tastes better\"".\n\nHe loves Bucca Di Pepo, and every second rate buffet in town, that gives him free or half priced food, and in his case, someone else was buying.\n\nI had to see for myself. I can only sum it up one way;\n\nOn Anthony Bourdain's programs, he always tastes the food and then raves how good it is. If he has nothing good to say, he just doesn't say it. He talked with Mayor Goodman about the \""old days\"" of Las Vegas, and did not say one thing about the food.\n\nSince I can't say anything nice, out of respect to Mayor Goodman, and his service to the City, I will simply not say anything."
1,"Nice middle-eastern place near CMU.\nI usually get the 'Vegetarian Special' which is box with rice, hummus and baba ganoush (and bread). They also have awesome 'Sleek' which is this awesome concoction of kale, onions and beans.. tried it for the first time today and loved it.\nThe owner seems to really care about his food... always reminds me to hold box the right way when I get take-out.. seems like he really knows his middle-eastern food.\nAwesome place, but a bit on the pricier end, I could get a more diverse platter of food for cheaper at the middle-eastern truck at margaret morrison st."
0,"This is certainly not the 'best' kebab house I've been to, nor will it probably be the best that anyone's been to.  There's nothing really wrong with the service, it's friendly enough and they serve the food pretty quickly.  The problem is the food.  The kebabs in most takeaways look quite greasy and fatty, but these are in a whole other coronary leage altogether.  The donner meat which I tasted was salty and fatty, the salad wasn't too fresh and the chips weren't great either.  It was quite cheap, costing only about \u00a33, but even this was steep considering the poor quality.  \nMaybe I came at a bad time for them, but when there are so many decent takeaways in the area it's unlikely that I'll be back."
0,"Worst experience with a hairdresser ever, at this location. Made an appointment with Diane for a body wave. When I was sort of greeted by her she looked at my hair and said \""You get body waves?\"" Yeah, that's why I booked one at your salon. Then she argued with me about when to trim, I wanted after she wanted before, and after five minutes acknowledged that it didn't matter, but FIRST telling me the perm \""wouldn't soak in\"" on the ends unless she trimmed it. Then she argued with me about the rods. It's taken me over ten years to figure out with Aveda perm hairstylists what the perfect combo is. Diane knew better, but finally agreed. Then she proceeded to comb my wet hair, from the forehead back, scratching my scalp and jerking my head. That wasn't enough, though. She then started rolling it with the rods she thought I should have.  I got up and left. When I addressed the problem at the front, NO EFFORT WAS MADE TO HELP me other than to offer coming back and talking to the owner. Yeah. Right. THAT'S gonna happen. Horrible salon...dirty, also, just as a side note."
1,"Really good breakfast.  Not sure why it has some bad reviews from people, because the 2 dishes my wife and I got were really good.  I had the banana french toast (will order with extra syrup on the side next time) and the meatloaf hash with eggs.  Both were good and huge.  We also got an orange crush champagne spritzer, which was good despite the fact that it sounds strange.  I would also try the bloody mary's next time since it looked like they made their own mix and everybody was ordering them."
0,"This place was good until it was well known in the asian community. You have to fight for a parking spot. It's waay crowded, the employees have somewhat of a lack of communication.\n\nThe positives of this place, it reminds me of home...the palenke (however you spell it) smell. The fish you can inspect yourself for freshness (I am picky when it comes to fish). Also I like the fact they can clean and cook it for you (for those who are always on the run)."
1,"Wow, this particular location is situated on a busy street and yet nobody has done a review? Ok so here's mine. When it comes to fast food taco joints the two names that come to mind are Taco Bell and Del Taco. Im telling you right now, I am never gonna do a review for Taco Bell unless I am blown away by some memorable event foodwise. \n\nDel Taco has better choices, specials, and heck, you can even order a burger off their menu if you're bored with tacos or just wanna change it up a bit. That's pretty bold I think and I do admit that their bacon double del cheeseburger is pretty good. \n\nA lot of people tend to go here on tuesday nights for dinner. Why? Because tuesdays are taco nights! This is what a lot of college going students live for! A lot of good food for not a lot of money! Most places have 2 tacos for 99 cents or 3 for 1.29! You can choose either hard or soft tacos. I think the most tacos I ever ordered were 40! I had a grip of people up in my house and I only paid around 20 bucks for a boat load of tacos! Hell yeah!\n\nJust about everything on their menu is the bomb! I have yet to begun to scratch the surface! Also I dont ever remember getting any bad service from these guys whether its this location or another. Most locations are 24 hours so for you peeps that get the munchies at 2 in the morning for some reason or another (you know who you are!), then you are definitely covered!\n\nSo for more info on their menu, go to: www.deltaco.com"
1,"This space has been many bars over the years, but the Knuckle Down Saloon seems to really be working here.  The location is a little hard to find, but you won't find nicer barstaff anywhere.  Drinks are good, even better if you catch a happy hour!  Weekends bring regular blues bands and jam sessions, which are becoming very popular.  There's also a great karaoke show on Wednesdays, hosted by Doc.\n\nThe Knuckle Down is our favorite bar for post-volleyball refreshment."
1,I had a delious chicken filly deluxe sub. Everything is freshly made. The chicken is grilled and very tender and not dried out.
1,"The right formula!  Gourmet Food, No, but good food served in a very clean setting by thorougly friendly staff, and all at value-oriented pricing.  We love Gourmet Foodm but are also regular fans of IHOP!"
1,There ain't no great Mexican restaurants here in Scottsdale at all.  Too many chain restaurants here.  But a friend told me about this place so I gave it a try.  Man one the best places I've been to in Scottsdale.  I would recommend any one who live in Scottsdale to try out this place.
1,"I personally love this bakery but it is too far away!!  From bakery to bakery you will find that the sugar content changes even when comparing what you think are \""like\"" products. For instance, a cream puff, if you are at a french bakery the cream puff may look the same but they generally go lighter on the sugar ingredient so you may even be able to detect a slight egg taste in the pastry, Jewish bakeries and Mexican bakeries also tend to go lighter on the sugar so although it is a tasy treat I often walk away thinking it was good but I have had better. Great Buns bakes the way I like it. The Cream Puffs a light and fluffy and sweet like I believe a dessert should be. Not sugary, mind you, just sweet and delicious. Obviously there are bakeries that have slightly changed their recipes to meet the American sweet tooth market and this is one of those bakeries.\n\nAs an extra bonus, if you call them and tell them you are looking for a certain treat such as a Napolean, if they don't have them available that day they will try to accomodate your request by making them the following day or day after.  They have always been wonderful about trying to fill your sweet tooth cravings for you.  BTW Napoleans are very hard to find around town and theirs are to die for!!  Call ahead and make sure you arrive on a day they have Napoleans available. You will not be disappointed... :)"
0,"Atmosphere =F\nWait Staff and Greeter Girl=D\nBus boy/chip boy=A+\n\nI went to dinner with  my kids tonight and the girl who sat us couldn't even smile just a little...she almost seemed annoyed that we walked in the front door.  We were seated and weren't acknowledged for a good 6 o 7 minutes.  The bus boy saw this and immediately brought chips...still no waiter.  After my son tried the hot salsa he was gasping and turning red dying for some water that the bus boy came over and took our drink order and gave us a menu\nThe waiter came over 2 seconds after that and asked if we were ready to order...we only had the menu for 2 to 3 seconds so no we weren't ready to order.  He said he come back....we waited for him to come back for over 10 minutes.  By the way, there was only 5 other tables being sat at...the restaurant was empty.  Our waiter NEVER smiled...seemed grumpy that he was working.  \n\nDid I tell you the bus boy/chip boy was great!!!  If it wasn't for him I would have left 1 star!  The food was just OK.  My sons got chicken tenders and fries and it tasted like the fryer hadn't been cleaned in weeks...UGH...soggy flat fries and the tenders turned a dark brown color from dirty fryer oil.\n\nNeedless to say I won't be coming back.  Hope the owner looks at these reviews and does something positive....the restaurant needs some spunk/life to it.  Just very drab and plain like the wait staff!"
1,"Been here dozen times. Food is amazing. Recommend filet quesadilla as I get it everytime. The flatbreads are also very good. The view is what most people come for. The one downside is service which you will see people complain about on here. Not bad on calm nights but weekends you can tell they dont have enough staff. I believe if they advertised to scottsdale and got more steady flow of people they would hire more people, but in mean time service will be iffy."
1,"Atlantic's FBO is great if you have some time to kill before your flight. There are a few large conference/computer rooms as well as private areas and a \""Fuel Cafe\"" on-site that makes horrible oatmeal, but decent paninis and excellent fries."
0,"i can not write a review without clicking on a 'star'- this veterenary place does not deserve any star at all!  \n\nworse service ever, staff are impolite, theres this asian front desk/back office staff that is rude and dreadful- she thinks she's all that! shes got the i dont care attitude!\n\nand dont even get me started with the so called vet doctors, we waited for almost an hour in room 4  to wait for that vet to see us!\n\nwhere is/are the owners of this dump???   clearly we can see that customer service is not priority! \nhey if you want to do good business- shame up or ship out!\n\narrogance is the word! this place deserve no star!!!\n\ndo us all a favor! close down your business!!! now!!!!!!!!!!"
0,"Scary.  Not run for your life scary, but creepy scary.  I think this is where dignity comes to die. Icky people on stripper poles.  Icky people grinding on the dance floor.  Icky people doing things that should be done In Private on/under tables near the dance floor.\n\nAdded one star because the bartender was nice and the drinks came quickly.  Otherwise, ick."
0,I am all about service and the gentleman that helped me tonight needs a course in customer service. I walked in to make an order and he made me feel as though I was inconveniencing him! In fact he kept throwing kitchen supplies in the back and when he hung up the phone with a customer before me he slammed the phone down. Even more alarming was after I have him my order he threw the pen I used at the register. I get we all have bad days and it looks like he was short staffed-- didn't see anyone else in the back- but geez cool your jets in front of customers. \nService aside the pizza is decent and I love the Howie Maui.
1,I use Glendale Sports for personal training and I must say Eagle is the best personal trainer in The West Valley his program is extremely effctive and customized to my exact needs. If you are looking for a professional and results... this place is a must.
1,"This place has the best fries, bar none. Order that and some tzatziki as a dip and you're in for a treat! I also took a Gyro pita and black cherry cola and this lunch REALLY hit the spot.\n\nI recommend to try this place at least once.\n\nService was good and the price tag was very good."
0,"This restaurant has a great decor and vibe and definitely ample outdoor space. Their food tastes great and the beer was cold with good service.\n\nI had the shrimp and crab stuffed greenpeppers. The shrimps were the size of my thumbnails. Since there was no lights at our table, I couldn't see the crab meat to confirm there was any crabmeat present. I certainly couldn't taste any crabmeat. My wife had a shrimp fajita which would be a children's version at Chili's if Chili's had such a dish.\n\nBottom line, my wife and I walked away hungry after spending $53 for dinner."
0,"Yesterday, we stop in for a late lunch. We decide to split a couple appetizers. While we are waiting they brought us the normal chips and salsa. The chips tasted stale and the salsa was pretty gross too. Then our food came. We ordered loaded nachos - which were far from loaded. I am still trying to figure out how they managed to put everything in one tiny corner of the plate. The second plate was the mini chimis. Oh my gosh, they were even worse! Soggy, covered in sour cream and what I think was guacamole?  They were inedible! Yuck! I wouldn't recommend this place to anyone. No no no"
1,It was an ok price for the food. The food has a good taste. I ordered the Chicken Wings and it was soooo gooooooood. If you check in you get a free egg roll. I gave this place a 4 star because they gave me a veggie egg roll.
0,"Why even bother checking in online?  It went from 5 mins to 15 min wait so I checked in and headed over. 10 minutes later when I got there, they told me it was going to be another 20 minutes and I was at the bottom of the list.\n\nChecked in another day because it said 1 minute wait. I checked in and headed over. Was there about a minute later and it was packed. I was fourth on the list, and when I checked again it still shows a one minute wait time and there are six people on the list. \n\nWhen will I learn?"
1,"The food is always hot and made fresh. I prefer the atomic or hot boneless wings with ranch. This may sound odd but their ranch is really good too lol The boss there is really nice and friendly. He is the one that makes the tea everyday too...which reminds me a lot of southern sweet tea, which I have with lemon. They have a lot of soda to choose from as well. The place has a family style atmosphere so I would recommend this place to all my friends and co workers."
1,Awesome atmosphere and great paninis. Price was reasonable too!
0,"You get what you pay for. It's cheap and it looks cheap. \n\nMy friends and I headed to Vegas on a whim and nothing was planned, so we needed a room and fast. We called multiple places that were either booked or too expensive, so we finally checked in here.\n\nThe beds aren't comfortable and there really isn't anything special about this place, but it's a good choice if you are in Vegas to party and aren't planning on being in the room much.\n\nIt's not directly on The Strip but it's not far from it. We walked and it took us maybe 15-20 min."
1,"Another great hidden restaurant in the college corridor. You know you're in for some cheap eats when there's a place around the college. The food here is really good and seasoned just right. Everyone is friendly and treat you like family (good side of the family, not the cousin in prison side). I highly recommend coming here, shrimp burrito, super chicken burrito, carne asada taco, potatoe taco, fish taco, chicken nachos, and fish n chips washed down with deep fried Oreos. Everyone here all thumbs up from the crew. Highly recommend!!"
0,"Took my two year old here the other day and was charged $6 for her to paint and was also charged half the adult fee because \""I helped her\"".  She's two.  This should have been discussed up front. My wife was going to bring our daughter back next week but we won't be coming back if this is how the business is run.  What a shame."
0,"It's very unfortunate that Geoff is still trying to cover up for his company's error. It is true that our water timer was changed out but I made him aware of the change BEFORE he started doing all the plantings. If he was so on top of business, why didn't he realize the plants were dying and look at the water timer to see if that was the culprit? It took him months to figure out that our water timer was set incorrectly? Please. That's pathetic. If he is really a professional landscaper who cares about his work, he should have caught it before it was too late.\n\nAs for offering to replace the plants, we agreed to split the loss, not the cost. He said he would replace some of the plants, not all, for his part. He did not do so. Also, he never planted any of the Katie Ruella. These were supposed to be planted between the driveway and walkway. That never happened. I can't verify whether he did or did not plant the vine in the front of the house or the vine along the back wall since there was nothing there when we came out months later. If they died, they also mysteriously disappeared. The one cactus that he didn't plant is not the one I am complaining about. He never bought it and we never paid for it. No loss there.\n\nI am hardly trying to soil his company's name or reputation. He did that all by himself."
0,These guys are woman hating misogynists who named their bar after a Jack Black movie. That should say it all.
1,"Their pistachio frappe is soooo delish! But because I went around 7pm, not a lot of desserts to choose....wish there was a Henderson location so that I could go all the time!"
0,"We went in there on Sunday for lunch, it was packed-well the foyer was at least. After sitting there for ten minutes we were led to a dinig area that was maybe 1/3 full of customers. I was a bit confused on their use of host and hostesess. There was one person taking names, another checking the names, two other standing their alternating taking the diners to their seats in the dated dining room. Christ the only reason we went to this place is because we had a gift card and I'm hoping the gift giver next year makes a better choice. So my wife ordered the fettucini alfredo with Chicken (she has a standard) and I ordered some sort of entre that appeals to men that only eat beef, toss it with some pasta and voila, Dinner!  The humorous moment was when the server asked me how I would like my braised beef done-it's braised, look it up. Anyhow the sauce with it was a cream base, had some portabella mushrooms with it and some fresh parsley (to make it appear fresh) though my entre looked like it has been sitting under the hot lights for a good 10 minutes. The salad we got was marginal (I don't get what the big deal is) and the breadsticks seemed like they'd been sitting in the basket for 10 minutes (not so hot)- While our food  wasn't absolutely horrible, I don't understand why this place is full all the time. I would love for it to be another 10 years (or more) until I eat here again....glad I wasn't paying for it!"
0,Huge Disappointment - $20 per day for a resort fee that does not offer much is a bit of a sham.   \nWe stayed in one of the ue  rooms and I would agree with others about the shower being terrible and the room having a musty smell.   You can see that the vents have not been cleaned out in quite some time.  \nThe worst part is that we could not get any sleep until after 2 am due to the music ( or I should say the same beat repeating over and over) from the Voodoo lounge filling our room and shaking our walls.  \nWe called the front desk to change rooms and were told that no rooms were available.  The manager was supposed to call us which never happened. When we checked out the hotel thought that removing the resort fee was good enough.  After explaining that we had paid for a room that we were supposed to get some sleep in which did not happen the front desk was willing to remove an additional $20.  Wow - hold me back.  Needless to say we are not coming back.\nFYI  - stay off floor 35 of the masquerade tower.
0,"Bought an item from there, didn't notice it was an open item until i checked out. Took it back 5 days later because one of the buttons didn't work, and they refuse to take it back claiming i dropped and damaged it. I never dropped it, i brought it back to them in the same condition they sold it to me as.  Then the manager told me we would not have sold one in the condition. But they sure sold it to me. BUYER BEWARE."
1,"Service is excellent, food was very.good. I got general tso's, was crispy and not fatty like at some places. Rice was perfectly sticky, just how i like it. My friend had a stir fry of chicken, beef, and shrimp with vegetables, said it was very good. I also got the milky coconut puffs because of someone else's review...not a fan. Very strange gelled coconut center, batter dipped and fried, then topped with a sugar-peanut crumb mixture and honey. \n\nThe prices were reasonable, portions were big (i have lunch for tomorrow too).  I will definitely be going back!"
0,"Everything served in or on styrofoam, tasteless, overpriced.  My refrigerator has a bad smell in it from the leftovers:-("
